idx	word_count	stratum	prompt	expected_kw	expected_difficulty
1922	157	wc_101_200	Below is a routine integer-arithmetic question intended for a self-hosted measurement substrate that records wall clock time and validates results via case-insensitive substring containment. Compute the following four-step integer arithmetic: take integer 13, add integer 5, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	70	3
1923	159	wc_101_200	For the purpose of this stratified manifest evaluation please process the following integer-arithmetic question with the same care you would apply to a longer reasoning prompt. Compute the following four-step integer arithmetic: take integer 14, add integer 5, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	74	3
1924	158	wc_101_200	Within the context of a routing-cost benchmark that interleaves short and long prompts you are presented with the following deterministic integer arithmetic question for evaluation. Compute the following four-step integer arithmetic: take integer 15, add integer 5, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result.	78	3
1925	158	wc_101_200	Imagine a benchmark suite calibrating quality cost trade-offs across vendor tiers and consider the following integer arithmetic question as a representative element of that calibration set. Compute the following four-step integer arithmetic: take integer 16, add integer 5, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer.	82	3
1926	157	wc_101_200	Consider the following arithmetic task as part of a calibration exercise for a deterministic substring scorer that compares responses to expected integer answers. Compute the following four-step integer arithmetic: take integer 4, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only.	38	3
1927	160	wc_101_200	In a benchmark designed to measure model accuracy on closed-form numeric questions where the scorer is byte-exact substring match the following question is posed. Compute the following four-step integer arithmetic: take integer 5, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation.	42	3
1928	164	wc_101_200	Below is a routine integer-arithmetic question intended for a self-hosted measurement substrate that records wall clock time and validates results via case-insensitive substring containment. Compute the following four-step integer arithmetic: take integer 6, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	46	3
1929	162	wc_101_200	For the purpose of this stratified manifest evaluation please process the following integer-arithmetic question with the same care you would apply to a longer reasoning prompt. Compute the following four-step integer arithmetic: take integer 7, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	50	3
1930	162	wc_101_200	Within the context of a routing-cost benchmark that interleaves short and long prompts you are presented with the following deterministic integer arithmetic question for evaluation. Compute the following four-step integer arithmetic: take integer 8, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	54	3
1931	161	wc_101_200	Imagine a benchmark suite calibrating quality cost trade-offs across vendor tiers and consider the following integer arithmetic question as a representative element of that calibration set. Compute the following four-step integer arithmetic: take integer 9, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line.	58	3
1932	162	wc_101_200	Consider the following arithmetic task as part of a calibration exercise for a deterministic substring scorer that compares responses to expected integer answers. Compute the following four-step integer arithmetic: take integer 10, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	62	3
1933	163	wc_101_200	In a benchmark designed to measure model accuracy on closed-form numeric questions where the scorer is byte-exact substring match the following question is posed. Compute the following four-step integer arithmetic: take integer 11, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	66	3
1934	164	wc_101_200	Below is a routine integer-arithmetic question intended for a self-hosted measurement substrate that records wall clock time and validates results via case-insensitive substring containment. Compute the following four-step integer arithmetic: take integer 12, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	70	3
1935	167	wc_101_200	For the purpose of this stratified manifest evaluation please process the following integer-arithmetic question with the same care you would apply to a longer reasoning prompt. Compute the following four-step integer arithmetic: take integer 13, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result.	74	3
1936	170	wc_101_200	Within the context of a routing-cost benchmark that interleaves short and long prompts you are presented with the following deterministic integer arithmetic question for evaluation. Compute the following four-step integer arithmetic: take integer 14, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps.	78	3
1937	168	wc_101_200	Imagine a benchmark suite calibrating quality cost trade-offs across vendor tiers and consider the following integer arithmetic question as a representative element of that calibration set. Compute the following four-step integer arithmetic: take integer 15, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only.	82	3
1938	175	wc_101_200	Consider the following arithmetic task as part of a calibration exercise for a deterministic substring scorer that compares responses to expected integer answers. Compute the following four-step integer arithmetic: take integer 16, add integer 6, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	86	3
1939	170	wc_101_200	In a benchmark designed to measure model accuracy on closed-form numeric questions where the scorer is byte-exact substring match the following question is posed. Compute the following four-step integer arithmetic: take integer 4, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	42	3
1940	173	wc_101_200	Below is a routine integer-arithmetic question intended for a self-hosted measurement substrate that records wall clock time and validates results via case-insensitive substring containment. Compute the following four-step integer arithmetic: take integer 5, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	46	3
1941	171	wc_101_200	For the purpose of this stratified manifest evaluation please process the following integer-arithmetic question with the same care you would apply to a longer reasoning prompt. Compute the following four-step integer arithmetic: take integer 6, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	50	3
1942	176	wc_101_200	Within the context of a routing-cost benchmark that interleaves short and long prompts you are presented with the following deterministic integer arithmetic question for evaluation. Compute the following four-step integer arithmetic: take integer 7, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	54	3
1943	174	wc_101_200	Imagine a benchmark suite calibrating quality cost trade-offs across vendor tiers and consider the following integer arithmetic question as a representative element of that calibration set. Compute the following four-step integer arithmetic: take integer 8, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	58	3
1944	177	wc_101_200	Consider the following arithmetic task as part of a calibration exercise for a deterministic substring scorer that compares responses to expected integer answers. Compute the following four-step integer arithmetic: take integer 9, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	62	3
1945	178	wc_101_200	In a benchmark designed to measure model accuracy on closed-form numeric questions where the scorer is byte-exact substring match the following question is posed. Compute the following four-step integer arithmetic: take integer 10, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result.	66	3
1946	178	wc_101_200	Below is a routine integer-arithmetic question intended for a self-hosted measurement substrate that records wall clock time and validates results via case-insensitive substring containment. Compute the following four-step integer arithmetic: take integer 11, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer.	70	3
1947	179	wc_101_200	For the purpose of this stratified manifest evaluation please process the following integer-arithmetic question with the same care you would apply to a longer reasoning prompt. Compute the following four-step integer arithmetic: take integer 12, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps.	74	3
1948	182	wc_101_200	Within the context of a routing-cost benchmark that interleaves short and long prompts you are presented with the following deterministic integer arithmetic question for evaluation. Compute the following four-step integer arithmetic: take integer 13, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation.	78	3
1949	186	wc_101_200	Imagine a benchmark suite calibrating quality cost trade-offs across vendor tiers and consider the following integer arithmetic question as a representative element of that calibration set. Compute the following four-step integer arithmetic: take integer 14, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	82	3
1950	184	wc_101_200	Consider the following arithmetic task as part of a calibration exercise for a deterministic substring scorer that compares responses to expected integer answers. Compute the following four-step integer arithmetic: take integer 15, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	86	3
1951	187	wc_101_200	In a benchmark designed to measure model accuracy on closed-form numeric questions where the scorer is byte-exact substring match the following question is posed. Compute the following four-step integer arithmetic: take integer 16, add integer 7, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line.	90	3
1952	187	wc_101_200	Below is a routine integer-arithmetic question intended for a self-hosted measurement substrate that records wall clock time and validates results via case-insensitive substring containment. Compute the following four-step integer arithmetic: take integer 4, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	46	3
1953	185	wc_101_200	For the purpose of this stratified manifest evaluation please process the following integer-arithmetic question with the same care you would apply to a longer reasoning prompt. Compute the following four-step integer arithmetic: take integer 5, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	50	3
1954	191	wc_101_200	Within the context of a routing-cost benchmark that interleaves short and long prompts you are presented with the following deterministic integer arithmetic question for evaluation. Compute the following four-step integer arithmetic: take integer 6, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	54	3
1955	189	wc_101_200	Imagine a benchmark suite calibrating quality cost trade-offs across vendor tiers and consider the following integer arithmetic question as a representative element of that calibration set. Compute the following four-step integer arithmetic: take integer 7, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	58	3
1956	191	wc_101_200	Consider the following arithmetic task as part of a calibration exercise for a deterministic substring scorer that compares responses to expected integer answers. Compute the following four-step integer arithmetic: take integer 8, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer.	62	3
1957	190	wc_101_200	In a benchmark designed to measure model accuracy on closed-form numeric questions where the scorer is byte-exact substring match the following question is posed. Compute the following four-step integer arithmetic: take integer 9, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps.	66	3
1958	188	wc_101_200	Below is a routine integer-arithmetic question intended for a self-hosted measurement substrate that records wall clock time and validates results via case-insensitive substring containment. Compute the following four-step integer arithmetic: take integer 10, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only.	70	3
1959	191	wc_101_200	For the purpose of this stratified manifest evaluation please process the following integer-arithmetic question with the same care you would apply to a longer reasoning prompt. Compute the following four-step integer arithmetic: take integer 11, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation.	74	3
1960	192	wc_101_200	Within the context of a routing-cost benchmark that interleaves short and long prompts you are presented with the following deterministic integer arithmetic question for evaluation. Compute the following four-step integer arithmetic: take integer 12, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	78	3
1961	108	wc_101_200	Imagine a benchmark suite calibrating quality cost trade-offs across vendor tiers and consider the following integer arithmetic question as a representative element of that calibration set. Compute the following four-step integer arithmetic: take integer 13, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	82	3
1962	105	wc_101_200	Consider the following arithmetic task as part of a calibration exercise for a deterministic substring scorer that compares responses to expected integer answers. Compute the following four-step integer arithmetic: take integer 14, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line.	86	3
1963	106	wc_101_200	In a benchmark designed to measure model accuracy on closed-form numeric questions where the scorer is byte-exact substring match the following question is posed. Compute the following four-step integer arithmetic: take integer 15, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	90	3
1964	107	wc_101_200	Below is a routine integer-arithmetic question intended for a self-hosted measurement substrate that records wall clock time and validates results via case-insensitive substring containment. Compute the following four-step integer arithmetic: take integer 16, add integer 8, multiply the running total by integer 4, then subtract integer 2, and reply with only the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question.	94	3
